timestamp,lat,lon,alt,date
132516000,47.3978205,8.5456268,518.218,1970-01-01 00:02:12.516000
132720000,47.3978204,8.5456269,518.232,1970-01-01 00:02:12.720000
132924000,47.3978204,8.545627,518.241,1970-01-01 00:02:12.924000
133128000,47.3978204,8.5456271,518.232,1970-01-01 00:02:13.128000
133332000,47.3978204,8.5456271,518.247,1970-01-01 00:02:13.332000
133536000,47.3978203,8.5456272,518.247,1970-01-01 00:02:13.536000
133740000,47.3978203,8.5456273,518.245,1970-01-01 00:02:13.740000
133944000,47.3978203,8.5456273,518.236,1970-01-01 00:02:13.944000
134148000,47.3978202,8.5456274,518.261,1970-01-01 00:02:14.148000
134352000,47.3978202,8.5456275,518.256,1970-01-01 00:02:14.352000
134556000,47.3978202,8.5456275,518.259,1970-01-01 00:02:14.556000
134760000,47.3978201,8.5456274,518.252,1970-01-01 00:02:14.760000
134964000,47.3978201,8.5456275,518.243,1970-01-01 00:02:14.964000
135168000,47.3978201,8.5456276,518.239,1970-01-01 00:02:15.168000
135372000,47.39782,8.5456276,518.247,1970-01-01 00:02:15.372000
135576000,47.39782,8.5456276,518.258,1970-01-01 00:02:15.576000
135780000,47.3978199,8.5456276,518.255,1970-01-01 00:02:15.780000
135984000,47.3978199,8.5456276,518.252,1970-01-01 00:02:15.984000
136188000,47.3978198,8.5456276,518.249,1970-01-01 00:02:16.188000
136392000,47.3978198,8.5456276,518.247,1970-01-01 00:02:16.392000
136596000,47.3978198,8.5456276,518.249,1970-01-01 00:02:16.596000
136800000,47.3978197,8.5456276,518.253,1970-01-01 00:02:16.800000
137004000,47.3978198,8.5456275,518.253,1970-01-01 00:02:17.400000
137208000,47.3978198,8.5456275,518.25,1970-01-01 00:02:17.208000
137412000,47.3978197,8.5456275,518.261,1970-01-01 00:02:17.412000
137616000,47.3978197,8.5456276,518.259,1970-01-01 00:02:17.616000
137820000,47.3978197,8.5456276,518.259,1970-01-01 00:02:17.820000
138024000,47.3978197,8.5456276,518.276,1970-01-01 00:02:18.240000
138228000,47.3978197,8.5456276,518.278,1970-01-01 00:02:18.228000
138432000,47.3978197,8.5456276,518.278,1970-01-01 00:02:18.432000
138636000,47.3978197,8.5456276,518.28,1970-01-01 00:02:18.636000
138840000,47.3978197,8.5456276,518.29,1970-01-01 00:02:18.840000
139044000,47.3978196,8.5456276,518.294,1970-01-01 00:02:19.440000
139248000,47.3978196,8.5456276,518.3,1970-01-01 00:02:19.248000
139452000,47.3978196,8.5456276,518.314,1970-01-01 00:02:19.452000
139656000,47.3978196,8.5456277,518.323,1970-01-01 00:02:19.656000
139860000,47.3978196,8.5456277,518.33,1970-01-01 00:02:19.860000
140068000,47.3978196,8.5456277,518.327,1970-01-01 00:02:20.680000
140268000,47.3978195,8.5456278,518.35,1970-01-01 00:02:20.268000
140472000,47.3978195,8.5456278,518.361,1970-01-01 00:02:20.472000
140676000,47.3978195,8.5456279,518.364,1970-01-01 00:02:20.676000
140880000,47.3978194,8.545628,518.363,1970-01-01 00:02:20.880000
141088000,47.3978194,8.545628,518.37,1970-01-01 00:02:21.880000
141288000,47.3978193,8.5456281,518.377,1970-01-01 00:02:21.288000
141492000,47.3978194,8.5456281,518.385,1970-01-01 00:02:21.492000
141700000,47.3978193,8.5456282,518.376,1970-01-01 00:02:21.700000
141900000,47.3978192,8.5456282,518.383,1970-01-01 00:02:21.900000
142104000,47.3978192,8.5456282,518.384,1970-01-01 00:02:22.104000
142308000,47.3978192,8.5456283,518.379,1970-01-01 00:02:22.308000
142512000,47.3978192,8.5456283,518.375,1970-01-01 00:02:22.512000
142716000,47.3978191,8.5456283,518.385,1970-01-01 00:02:22.716000
142920000,47.3978191,8.5456283,518.378,1970-01-01 00:02:22.920000
143124000,47.3978191,8.5456283,518.367,1970-01-01 00:02:23.124000
143328000,47.397819,8.5456284,518.362,1970-01-01 00:02:23.328000
143532000,47.397819,8.5456284,518.358,1970-01-01 00:02:23.532000
143736000,47.397819,8.5456284,518.349,1970-01-01 00:02:23.736000
143940000,47.3978189,8.5456284,518.338,1970-01-01 00:02:23.940000
144144000,47.3978189,8.5456283,518.335,1970-01-01 00:02:24.144000
144348000,47.3978189,8.5456283,518.32,1970-01-01 00:02:24.348000
144552000,47.3978189,8.5456284,518.305,1970-01-01 00:02:24.552000
144756000,47.397819,8.5456283,518.302,1970-01-01 00:02:24.756000
144960000,47.3978189,8.5456283,518.3,1970-01-01 00:02:24.960000
145164000,47.397819,8.5456282,518.286,1970-01-01 00:02:25.164000
145368000,47.3978189,8.5456282,518.274,1970-01-01 00:02:25.368000
145576000,47.397819,8.5456281,518.262,1970-01-01 00:02:25.576000
145776000,47.397819,8.545628,518.253,1970-01-01 00:02:25.776000
145984000,47.397819,8.545628,518.247,1970-01-01 00:02:25.984000
146184000,47.3978191,8.545628,518.228,1970-01-01 00:02:26.184000
146388000,47.3978191,8.5456279,518.217,1970-01-01 00:02:26.388000
146592000,47.3978191,8.5456278,518.207,1970-01-01 00:02:26.592000
146796000,47.3978192,8.5456277,518.197,1970-01-01 00:02:26.796000
147000000,47.3978192,8.5456277,518.194,1970-01-01 00:02:27.000000
147204000,47.3978193,8.5456275,518.179,1970-01-01 00:02:27.204000
147408000,47.3978193,8.5456274,518.181,1970-01-01 00:02:27.408000
147612000,47.3978193,8.5456272,518.166,1970-01-01 00:02:27.612000
147816000,47.3978193,8.5456271,518.163,1970-01-01 00:02:27.816000
148020000,47.3978194,8.545627,518.151,1970-01-01 00:02:28.200000
148224000,47.3978194,8.5456269,518.143,1970-01-01 00:02:28.224000
148428000,47.3978194,8.5456268,518.134,1970-01-01 00:02:28.428000
148632000,47.3978194,8.5456267,518.12,1970-01-01 00:02:28.632000
148836000,47.3978194,8.5456266,518.114,1970-01-01 00:02:28.836000
149040000,47.3978194,8.5456265,518.098,1970-01-01 00:02:29.400000
149244000,47.3978195,8.5456265,518.081,1970-01-01 00:02:29.244000
149448000,47.3978195,8.5456264,518.069,1970-01-01 00:02:29.448000
149652000,47.3978195,8.5456264,518.065,1970-01-01 00:02:29.652000
149856000,47.3978196,8.5456263,518.07,1970-01-01 00:02:29.856000
150060000,47.3978196,8.5456263,518.073,1970-01-01 00:02:30.600000
150264000,47.3978196,8.5456262,518.068,1970-01-01 00:02:30.264000
150468000,47.3978195,8.5456261,518.058,1970-01-01 00:02:30.468000
150672000,47.3978195,8.545626,518.059,1970-01-01 00:02:30.672000
150876000,47.3978195,8.5456259,518.053,1970-01-01 00:02:30.876000
151080000,47.3978195,8.5456259,518.065,1970-01-01 00:02:31.800000
151288000,47.3978195,8.5456258,518.067,1970-01-01 00:02:31.288000
151488000,47.3978195,8.5456257,518.072,1970-01-01 00:02:31.488000
151692000,47.3978195,8.5456256,518.077,1970-01-01 00:02:31.692000
151896000,47.3978195,8.5456255,518.084,1970-01-01 00:02:31.896000
152100000,47.3978194,8.5456254,518.093,1970-01-01 00:02:32.100000
152304000,47.3978195,8.5456254,518.098,1970-01-01 00:02:32.304000
152512000,47.3978195,8.5456253,518.104,1970-01-01 00:02:32.512000
152712000,47.3978194,8.5456251,518.108,1970-01-01 00:02:32.712000
152916000,47.3978194,8.5456251,518.122,1970-01-01 00:02:32.916000
153120000,47.3978194,8.545625,518.122,1970-01-01 00:02:33.120000
153324000,47.3978194,8.5456249,518.126,1970-01-01 00:02:33.324000
153528000,47.3978194,8.5456248,518.127,1970-01-01 00:02:33.528000
153732000,47.3978194,8.5456248,518.143,1970-01-01 00:02:33.732000
153936000,47.3978194,8.5456248,518.144,1970-01-01 00:02:33.936000
154140000,47.3978195,8.5456248,518.149,1970-01-01 00:02:34.140000
154344000,47.3978195,8.5456248,518.156,1970-01-01 00:02:34.344000
154548000,47.3978195,8.5456248,518.157,1970-01-01 00:02:34.548000
154752000,47.3978195,8.5456248,518.163,1970-01-01 00:02:34.752000
154956000,47.3978196,8.5456248,518.167,1970-01-01 00:02:34.956000
155160000,47.3978196,8.5456248,518.172,1970-01-01 00:02:35.160000
155364000,47.3978196,8.5456248,518.189,1970-01-01 00:02:35.364000
155568000,47.3978197,8.5456248,518.187,1970-01-01 00:02:35.568000
155772000,47.3978197,8.5456248,518.193,1970-01-01 00:02:35.772000
155976000,47.3978197,8.5456247,518.197,1970-01-01 00:02:35.976000
156180000,47.3978198,8.5456248,518.209,1970-01-01 00:02:36.180000
156384000,47.3978198,8.5456248,518.225,1970-01-01 00:02:36.384000
156588000,47.3978198,8.5456249,518.225,1970-01-01 00:02:36.588000
